sold_date,address,location,boarea,biarea,rooms,plot,price
28 september 2022,Gustavsbergsvägen 16,"Ytterby, Kungälvs kommun",105.0,91.0,4.0,1244.0,5100000.0
27 september 2022,Bergsvägen 28,"Ödsmålsmosse, Kungälvs kommun",58.0,7.0,3.0,1631.0,3075000.0
24 september 2022,Korpvägen 263,"Ullstorp, Kungälvs kommun",158.0,18.0,6.0,387.0,6500000.0
22 september 2022,Hemvägen 48,"Diseröd, Kungälvs kommun",130.0,65.0,5.0,696.0,3650000.0
19 september 2022,Häljeröd 640,"Kode, Kungälvs kommun",211.0,65.0,8.0,47500.0,7750000.0
17 september 2022,Stenåldersgatan 55,"Ytterby, Kungälvs kommun",120.0,15.0,5.0,395.0,5200000.0
12 september 2022,Annas väg 28,"Kovikshamn/Sundhammar, Kungälvs kommun",101.0,15.0,3.0,1118.0,4150000.0
11 september 2022,Krokebäcksvägen 95,"Kareby, Kungälvs kommun",123.0,15.0,5.0,259.0,5100000.0
10 september 2022,Björröd 260,"Bohuslän, Kungälvs kommun",145.0,15.0,4.0,4156.0,3300000.0
9 september 2022,Vävra 105,"Hålta, Kungälvs kommun",111.0,15.0,2.0,1943.0,2550000.0
8 september 2022,Högsberg 355,"Kode, Kungälvs kommun",94.0,15.0,4.0,1797.0,4050000.0
8 september 2022,Rådjursgatan 8,"Bohuslän, Kungälvs kommun",85.0,15.0,3.0,None,3195000.0
6 september 2022,Barlinds väg 38,"Instön, Kungälvs kommun",98.0,2.0,4.0,1290.0,8500000.0
4 september 2022,Skålgropsgatan 28,"Ytterby, Kungälvs kommun",122.0,2.0,4.0,349.0,5050000.0
1 september 2022,Tjärnstigen 10,"Lökeberg, Kungälvs kommun",103.0,2.0,5.0,1113.0,3800000.0
1 september 2022,Grepvägen 385,"Ullstorp, Kungälvs kommun",121.0,29.0,5.0,388.0,5710000.0
1 september 2022,Lerskärsvägen 13B,"Tjuvkil, Kungälvs kommun",128.0,29.0,4.0,1259.0,5200000.0
31 augusti 2022,Kyrkeby 302,"Harestad, Kungälvs kommun",126.0,29.0,6.0,1097.0,4900000.0
31 augusti 2022,Tvetgatan 143,"Tveten, Kungälvs kommun",93.0,32.0,5.0,186.0,4200000.0
29 augusti 2022,Grandalen 230,"Romelanda, Kungälvs kommun",138.0,32.0,6.0,1718.0,4200000.0
29 augusti 2022,Hammarhöjden 700,"Kode, Kungälvs kommun",75.0,32.0,4.0,1123.0,1650000.0
27 augusti 2022,Holm 241,"Kärna, Kungälvs kommun",5.0,32.0,None,1207.0,5100000.0
27 augusti 2022,Torsby 270,"Kärna, Kungälvs kommun",161.0,174.0,8.0,1915.0,5735000.0
26 augusti 2022,Lerskärsvägen 52,"Tjuvkil, Kungälvs kommun",106.0,49.0,4.0,1385.0,5520000.0
24 augusti 2022,Korsgatan 3,"Marstrand, Kungälvs kommun",116.0,30.0,4.0,494.0,9200000.0
21 augusti 2022,Blekeliden 6,"Västra Gatan, Kungälvs kommun",161.0,47.0,5.0,629.0,7300000.0
19 augusti 2022,Rörtången 273,"Rörtången/ödsmålsmosse, Kungälvs kommun",65.0,47.0,2.0,None,4100000.0
12 augusti 2022,Råckeröd 180,"Kärna, Kungälvs kommun",90.0,47.0,4.0,3183.0,2050000.0
11 augusti 2022,Krokebäcksvägen 85,"Kareby, Kungälvs kommun",123.0,47.0,5.0,226.0,5100000.0
4 augusti 2022,Guddeby 210,"Ytterby, Kungälvs kommun",120.0,120.0,7.0,3512.0,4600000.0
4 augusti 2022,Hallbjörtorp 330,"Kärna, Kungälvs kommun",99.0,120.0,4.0,2733.0,2600000.0
20 juli 2022,Glöskär 875,"Kärna, Kungälvs kommun",110.0,5.0,5.0,1615.0,6775000.0
18 juli 2022,Stora Risby 400,"Hålta, Kungälvs kommun",74.0,68.0,6.0,1078.0,4500000.0
15 juli 2022,Hemmansgatan 7,"Ytterby, Kungälvs kommun",155.0,42.0,6.0,875.0,5100000.0
15 juli 2022,Hemvägen 7,"Romelanda, Kungälvs kommun",105.0,33.0,5.0,437.0,3750000.0
13 juli 2022,Ulvesund 296,"Ytterby, Kungälvs kommun",169.0,33.0,5.0,2567.0,8800000.0
10 juli 2022,Torsby 250,"Kärna, Kungälvs kommun",170.0,60.0,7.0,1810.0,6525000.0
9 juli 2022,Åkerhög 340,"Kärna, Kungälvs kommun",45.0,60.0,3.0,1527.0,2500000.0
5 juli 2022,Rondan 13,"Kungälv - Ödsmålsmosse, Kungälvs kommun",102.0,55.0,5.0,1380.0,4650000.0
3 juli 2022,Blåsippegatan 12,"Kungälv - Ytterby, Kungälvs kommun",115.0,55.0,5.0,569.0,3850000.0
28 juni 2022,Bergsvägen 4,"Ödsmålsmosse, Kungälvs kommun",88.0,15.0,2.0,783.0,3995000.0
28 juni 2022,Veneröd 439,"Hålta, Kungälvs kommun",118.0,15.0,3.0,8133.0,3680000.0
27 juni 2022,Lefstadvägen 31,"Kärna, Kungälvs kommun",130.0,15.0,5.0,881.0,5050000.0
27 juni 2022,Silvergnejsvägen 18,"Kungälv - Gullbringa, Kungälvs kommun",179.0,15.0,5.0,2120.0,5800000.0
27 juni 2022,Östra gatan 9,"Gamla Kungälv, Kungälvs kommun",325.0,81.0,10.0,852.0,10500000.0
25 juni 2022,Apelvägen 10,"Diseröd, Kungälvs kommun",104.0,81.0,4.0,486.0,3275000.0
23 juni 2022,Dösebacka 110,"Romelanda, Kungälvs kommun",144.0,79.0,6.0,5634.0,5780000.0
22 juni 2022,Lerskärsvägen 18,"Tjuvkil, Kungälvs kommun",65.0,65.0,5.0,1216.0,3995000.0
24 augusti 2017,Åseby Österväg 9,"Åsebyberg, Kungälvs kommun",200.0,65.0,6.0,1288.0,4650000.0
24 augusti 2017,Sköldgatan 9,"YTTERBY, Kungälvs kommun",136.0,28.0,4.0,490.0,5250000.0
23 augusti 2017,Klåverön 580,"Marstrand, Kungälvs kommun",90.0,30.0,5.0,21929.0,21000000.0
23 augusti 2017,Honeröd 280,"Bohuslän, Kungälvs kommun",120.0,30.0,4.0,10004.0,3750000.0
23 augusti 2017,Stora Risby 530,"Hålta, Kungälvs kommun",62.0,53.0,4.0,925.0,2900000.0
23 augusti 2017,Akvamarinvägen 7,"Kode, Kungälvs kommun",112.0,53.0,5.0,779.0,3130000.0
22 augusti 2017,Heavägen 21,"Lycke, Kungälvs kommun",140.0,40.0,5.0,2355.0,3775000.0
21 augusti 2017,Skårby mosse 860,"Kareby, Kungälvs kommun",164.0,40.0,6.0,2621.0,3525000.0
18 augusti 2017,Husfrejagatan 7,"Iskällan, Kungälvs kommun",124.0,151.0,8.0,984.0,7150000.0
16 augusti 2017,Ljungvägen 20,"Ödsmålsmosse vid Rörtången, Kungälvs kommun",34.0,151.0,2.0,650.0,925000.0
15 augusti 2017,Staby (770),"Kärna, Kungälvs kommun",117.0,151.0,5.0,1000.0,3990000.0
9 augusti 2017,Bergsgatan 7,"Marstrand, Kungälvs kommun",265.0,67.0,7.0,729.0,10500000.0
8 augusti 2017,Smugglaregatan 14,"Marstrandsön, Kungälvs kommun",133.0,91.0,6.0,744.0,16000000.0
4 augusti 2017,Hallbjörtorp 370,"Kungälv - Kärna, Kungälvs kommun",30.0,30.0,2.0,1535.0,2425000.0
2 augusti 2017,Tullaregatan 5,"Marstrandsön, Kungälvs kommun",190.0,30.0,6.0,371.0,13200000.0
29 juli 2017,Stadsängsvägen 4,"Marstrand-Instön, Kungälvs kommun",72.0,30.0,3.0,1489.0,4150000.0
25 juli 2017,Länsmansvägen 8,"Ytterby, Kungälvs kommun",124.0,124.0,4.0,1369.0,6250000.0
18 juli 2017,Fontinvägen 20,"Kungälv - Centrum, Kungälvs kommun",220.0,50.0,5.0,1034.0,6100000.0
17 juli 2017,Enekullsvägen 54B,"Ytterby - Enekullen, Kungälvs kommun",176.0,50.0,6.0,930.0,4600000.0
17 juli 2017,Olsåker 110,"Kareby, Kungälvs kommun",139.0,60.0,8.0,16226.0,5200000.0
12 juli 2017,Prejelvägen 102,"Ullstorp, Kungälvs kommun",122.0,6.0,5.0,304.0,4800000.0
11 juli 2017,Ulvesund 427,"KUNGÄLV - Ulvesund, Kungälvs kommun",100.0,10.0,5.0,939.0,3850000.0
11 juli 2017,Sävstigen 2,"Centralt, Kungälvs kommun",121.0,1.0,5.0,534.0,3800000.0
8 juli 2017,Solberg 455,"Romelanda, Kungälvs kommun",None,1.0,None,None,2000000.0
8 juli 2017,Solberg 460,"Romelanda, Kungälvs kommun",5.0,1.0,None,None,3000000.0
7 juli 2017,Nedre Knaverstad 280,"Aröd, Kungälvs kommun",99.0,15.0,4.0,2105.0,3300000.0
5 juli 2017,Oxelvägen 84,"Diseröd, Kungälvs kommun",139.0,15.0,5.0,433.0,4200000.0
28 juni 2017,Hammarberg 840,"Kode, Kungälvs kommun",67.0,15.0,3.0,1893.0,1950000.0
22 juni 2017,Röd 140,"Kareby, Kungälvs kommun",150.0,15.0,4.0,2052.0,3730000.0
21 juni 2017,Djupuddsvägen 6,"Marstrand-Instön, Kungälvs kommun",120.0,88.0,5.0,2346.0,4800000.0
16 juni 2017,Jakobsvägen 25,"Aröd, Kungälvs kommun",75.0,25.0,4.0,1454.0,4150000.0
15 juni 2017,Ripstigen 5,"Centrum, Kungälvs kommun",128.0,25.0,4.0,362.0,3850000.0
15 juni 2017,Klåverön 290,"Marstrand, Kungälvs kommun",70.0,25.0,3.0,986.0,5700000.0
14 juni 2017,Häradsvägen 18,"Ytterby, Kungälvs kommun",128.0,10.0,5.0,342.0,4500000.0
14 juni 2017,Ulvedalsgatan 10,"Ulvegärde, Kungälvs kommun",157.0,10.0,5.0,1031.0,4630000.0
14 juni 2017,Hällristningsgatan 15,"YTTERBY, Kungälvs kommun",107.0,5.0,5.0,430.0,5185000.0
9 juni 2017,Grindbacken 20,"Grinden, Kungälvs kommun",148.0,44.0,7.0,903.0,6075000.0
8 juni 2017,Åsebyberg 925,"Kungälvs kommun, Kungälvs kommun",177.0,57.0,6.0,2837.0,4750000.0
8 juni 2017,Mossvägen 41,"Lökeberg, Kungälvs kommun",46.0,57.0,2.0,1413.0,2160000.0
4 juni 2017,Ulvesund 405,"Ytterby - Ulvesund, Kungälvs kommun",72.0,57.0,3.0,681.0,2750000.0
3 juni 2017,Lökebergsvägen 61,"Marstrand, Kungälvs kommun",140.0,50.0,6.0,22000.0,12000000.0
2 juni 2017,Staby 760,"Kärna, Kungälvs kommun",210.0,90.0,10.0,6203.0,5500000.0
2 juni 2017,Saltskärsvägen 6,"Tjuvkil, Kungälvs kommun",46.0,90.0,3.0,1474.0,2150000.0
2 juni 2017,Hallebäcksvägen 31,"Aröd/Timmervik, Kungälvs kommun",75.0,18.0,3.0,1470.0,2250000.0
2 juni 2017,Klövergången 10,"KUNGÄLV, Kungälvs kommun",120.0,10.0,4.0,407.0,3700000.0
1 juni 2017,Grindenvägen 27,"Grinden, Kungälvs kommun",165.0,65.0,7.0,925.0,5205000.0
1 juni 2017,Duvesjön 465,"Romelanda-Duvesjön, Kungälvs kommun",36.0,4.0,2.0,1586.0,1150000.0
31 maj 2017,Enskiftegatan 10,"Ytterby, Kungälvs kommun",179.0,4.0,6.0,768.0,4850000.0
29 maj 2017,Duvesjön 212,"Duvesjön, Kungälvs kommun",49.0,4.0,2.0,1442.0,1750000.0
28 maj 2017,Rishammar 250,"Kareby, Kungälvs kommun",104.0,90.0,6.0,1215.0,3750000.0
26 oktober 2021,Olserödsgatan 16,"Olseröd, Kungälvs kommun",118.0,90.0,5.0,238.0,4300000.0
20 oktober 2021,Lundby 330,"Kungälv - Kareby, Kungälvs kommun",123.0,33.0,4.0,1870.0,4175000.0
20 oktober 2021,Tega 190,"Ytterby, Kungälvs kommun",223.0,129.0,9.0,1154.0,4500000.0
19 oktober 2021,Prästvägen 721,"Diseröd, Kungälvs kommun",210.0,60.0,7.0,1096.0,5900000.0
14 oktober 2021,Guntorpsvägen 12,"Kode, Kungälvs kommun",139.0,70.0,8.0,1039.0,4130000.0
13 oktober 2021,Vetegången 15,"Centrum, Kungälvs kommun",124.0,70.0,4.0,403.0,4800000.0
12 oktober 2021,Vävra 470,"Hålta, Kungälvs kommun",160.0,10.0,5.0,3244.0,3750000.0
6 oktober 2021,Källeröd 140,"Kareby, Kungälvs kommun",103.0,143.0,7.0,1769.0,6000000.0
6 oktober 2021,Lingonvägen 24,"Munkegärde, Kungälvs kommun",142.0,143.0,6.0,334.0,5650000.0
6 oktober 2021,Rishammarvägen 14,"Kareby, Kungälvs kommun",168.0,84.0,5.0,795.0,6500000.0
1 oktober 2021,Tyftervägen 30,"Diseröd, Kungälvs kommun",61.0,40.0,6.0,1683.0,2700000.0
1 oktober 2021,Västra Strandgatan 1,"Kungälv - Centrum, Kungälvs kommun",120.0,58.0,6.0,640.0,6175000.0
1 oktober 2021,Bremnäs 520,"Lycke, Kungälvs kommun",44.0,58.0,3.0,3048.0,2675000.0
30 september 2021,Halleravägen 2,"Kärna, Kungälvs kommun",83.0,58.0,4.0,1183.0,5561000.0
30 september 2021,Prästvägen 395,"Kareby, Kungälvs kommun",212.0,58.0,6.0,4712.0,7200000.0
30 september 2021,Holmängen 150,"Kärna, Kungälvs kommun",117.0,60.0,4.0,1276.0,5400000.0
29 september 2021,Broberg 190,"Kungälv - Lycke, Kungälvs kommun",67.0,60.0,4.0,1755.0,2075000.0
27 september 2021,Hallbjörtorp 500,"Kärna, Kungälvs kommun",162.0,60.0,6.0,2752.0,6150000.0
25 september 2021,Bokvägen 5,"Centrum, Kungälvs kommun",89.0,89.0,5.0,636.0,6800000.0
24 september 2021,Byvägen 38,"Rörtången/ödsmålsmosse, Kungälvs kommun",30.0,89.0,1.5,1266.0,2680000.0
24 september 2021,Safirvägen 5,"Kode, Kungälvs kommun",187.0,89.0,7.0,765.0,4720000.0
21 september 2021,Skårby 590,"Kareby, Kungälvs kommun",107.0,10.0,4.0,1132.0,4300000.0
20 september 2021,Skårby station 470,"Kungälv - Kareby, Kungälvs kommun",35.0,10.0,2.0,1501.0,1250000.0
17 september 2021,Älggatan 20,"Klöverbacken - Olseröd, Kungälvs kommun",95.0,10.0,4.0,None,4120000.0
16 september 2021,Målardalen 210,"Kode, Kungälvs kommun",130.0,26.0,9.0,3056.0,3325000.0
16 september 2021,Ingegatan 6R,"Komarken, Kungälvs kommun",149.0,71.0,7.0,152.0,5000000.0
16 september 2021,Häljeröd 385,"Romelanda, Kungälvs kommun",201.0,71.0,5.0,2639.0,5825000.0
15 september 2021,Halleravägen 17,"Kovikshamn, Kungälvs kommun",74.0,18.0,4.0,1215.0,5110000.0
14 september 2021,Skolstigen 4,"Kungälv - Centralt, Kungälvs kommun",174.0,74.0,7.0,763.0,6700000.0
13 september 2021,Toreby 390,"Harestad-Toreby, Kungälvs kommun",115.0,78.0,5.0,1819.0,4720000.0
11 september 2021,Skårby station 520,"Kareby, Kungälvs kommun",124.0,37.0,5.0,1060.0,4445000.0
8 september 2021,Kulperödsvägen 39,"Hålta, Kungälvs kommun",129.0,37.0,4.0,1192.0,2800000.0
8 september 2021,Kastellegårdsvägen 240,"Kastellegården, Kungälvs kommun",108.0,55.0,4.0,1391.0,4210000.0
8 september 2021,Kareby kyrkväg 320,"Bohuslän, Kungälvs kommun",110.0,80.0,5.0,1395.0,4725000.0
6 september 2021,Munkegärdegatan 231,"Munkegärde, Kungälvs kommun",155.0,40.0,6.0,726.0,6190000.0
6 september 2021,Lievägen 226,"Kungälv, Kungälvs kommun",149.0,40.0,5.0,392.0,6400000.0
5 september 2021,Betesgatan 14,"Ytterby, Kungälvs kommun",170.0,10.0,6.0,752.0,7475000.0
3 september 2021,Broberg 130,"Lycke, Kungälvs kommun",133.0,10.0,5.0,2400.0,4995000.0
2 september 2021,Matskärsvägen 36,"Tjuvkil, Kungälvs kommun",60.0,10.0,3.0,1077.0,3125000.0
2 september 2021,Hermansby 150,"Kärna, Kungälvs kommun",110.0,110.0,6.0,2397.0,5600000.0
1 september 2021,Torsbyvägen 10F,"Ytterby, Kungälvs kommun",126.0,110.0,5.0,234.0,3470000.0
1 september 2021,Poppelvägen 3,"Diseröd, Kungälvs kommun",106.0,48.0,5.0,800.0,4600000.0
31 augusti 2021,Kärrhed 177,"Kärna, Kungälvs kommun",150.0,48.0,7.0,1429.0,5550000.0
30 augusti 2021,Domsvägen 5,"Ytterby, Kungälvs kommun",95.0,45.0,6.0,1043.0,5775000.0
27 augusti 2021,Ulvesund 414,"Hisingen, Kungälvs kommun",44.0,45.0,None,744.0,1625000.0
27 augusti 2021,Älggatan 16,"Klöverbacken - Olseröd, Kungälvs kommun",122.0,21.0,6.0,None,4375000.0
27 augusti 2021,Kungälvsvägen 60,"Kungälv - Centralt, Kungälvs kommun",102.0,21.0,4.0,1114.0,3650000.0
25 augusti 2021,Olserödsgatan 116,"Olseröd, Kungälvs kommun",150.0,34.0,5.0,725.0,6150000.0
25 augusti 2021,Lefstad 370,"Kärna, Kungälvs kommun",105.0,64.0,5.0,1759.0,6100000.0
24 augusti 2021,Tjuvkil 310,"Tjuvkil, Kungälvs kommun",85.0,64.0,3.0,1027.0,3800000.0
18 oktober 2018,Häljeröd 120,"Romelanda Diseröd, Kungälvs kommun",193.0,64.0,5.0,15148.0,6100000.0
17 oktober 2018,Ellesbovägen 204,"Kungälv, Kungälvs kommun",75.0,48.0,5.0,1062.0,3000000.0
15 oktober 2018,Olserödsgatan 106,"Olseröd, Kungälvs kommun",170.0,20.0,5.0,1227.0,6000000.0
12 oktober 2018,Äslingsvägen 7,"Tjuvkil, Kungälvs kommun",120.0,20.0,5.0,1285.0,4100000.0
11 oktober 2018,Åsebyberg 855,"Kode, Kungälvs kommun",129.0,18.0,5.0,4105.0,3850000.0
5 oktober 2018,Solvagnsgatan 30,"Stället, Kungälvs kommun",138.0,18.0,5.0,479.0,5275000.0
4 oktober 2018,Guntorpsvägen 24,"Kode, Kungälvs kommun",110.0,100.0,5.0,1065.0,2975000.0
3 oktober 2018,Lerlycke 250,"Kärna, Kungälvs kommun",130.0,88.0,5.0,1020.0,3700000.0
2 oktober 2018,Olvonvägen 23,"Diseröd, Kungälvs kommun",222.0,98.0,7.0,1000.0,3600000.0
28 september 2018,Bockebergsvägen 2,"Lycke, Kungälvs kommun",49.0,10.0,4.0,1386.0,1850000.0
27 september 2018,Lerskärsvägen 21,"Tjuvkil, Kungälvs kommun",120.0,40.0,4.0,1299.0,4700000.0
27 september 2018,Valtersäng 35,"Centralt, Kungälvs kommun",159.0,40.0,6.0,650.0,6120000.0
25 september 2018,Råckeröd 200,"Kärna, Kungälvs kommun",120.0,40.0,5.0,1192.0,3150000.0
25 september 2018,Västra gatan 26A,"Centralt, Kungälvs kommun",149.0,21.0,6.0,316.0,5500000.0
24 september 2018,Gamla Kungälvsvägen 13,"Ytterby, Kungälvs kommun",176.0,87.0,8.0,1862.0,6800000.0
19 september 2018,Havregången 12,"Kungälv centralt, Kungälvs kommun",125.0,87.0,5.0,496.0,4000000.0
13 september 2018,Lerskärsvägen 50,"Lycke, Kungälvs kommun",93.0,93.0,5.0,1221.0,3750000.0
11 september 2018,Rubinvägen 6,"Kode, Kungälvs kommun",108.0,114.0,5.0,1123.0,3650000.0
11 september 2018,Bastubäcksvägen 11,"Ödsmåls mosse/Rörtången, Kungälvs kommun",78.0,15.0,3.0,1225.0,3100000.0
10 september 2018,Glose 110,"Glose, Kungälvs kommun",150.0,30.0,5.0,3157.0,4500000.0
9 september 2018,Bokvägen 3,"Kungälv centralt, Fontin., Kungälvs kommun",184.0,128.0,8.0,781.0,5350000.0
8 september 2018,Livelycke 290,"Bohuslän, Kungälvs kommun",163.0,128.0,6.0,2941.0,3820000.0
6 september 2018,Lilla Dalvägen 5,"Ödsmålsmosse, Kungälvs kommun",36.0,128.0,2.0,1667.0,965000.0
5 september 2018,Grepvägen 403,"Ullstorp, Kungälvs kommun",121.0,128.0,5.0,526.0,5250000.0
5 september 2018,Vävra 380,"Hålta, Kungälvs kommun",49.0,128.0,2.0,1514.0,2260000.0
5 september 2018,Stenåldersgatan 11,"Ytterby, Kungälvs kommun",103.0,128.0,4.0,440.0,3900000.0
4 september 2018,Storskiftegatan 11,"Ytterby, Kungälvs kommun",90.0,40.0,4.0,188.0,3375000.0
3 september 2018,Vältvägen 505,"Bohuslän, Kungälvs kommun",121.0,9.0,5.0,250.0,4800000.0
31 augusti 2018,Lilla Fjellsholmen 14,"Lilla Fjellsholmen, Kungälvs kommun",86.0,9.0,4.0,418.0,6700000.0
30 augusti 2018,Hammarhöjden 695,"Kode, Kungälvs kommun",83.0,28.0,3.0,1053.0,2750000.0
30 augusti 2018,Kärnavägen 16,"Kärna, Kungälvs kommun",171.0,83.0,7.0,695.0,4120000.0
30 augusti 2018,Klintegatan 17,"Centralt - Kungälv, Kungälvs kommun",125.0,51.0,7.0,704.0,7350000.0
30 augusti 2018,Stenåldersgatan 53,"Ytterby - Stället, Kungälvs kommun",107.0,51.0,5.0,381.0,4050000.0
29 augusti 2018,Grepvägen 391,"Ullstorp, Kungälvs kommun",121.0,7.0,5.0,431.0,4850000.0
29 augusti 2018,Duvesjön 310,"Duvesjön, Kungälvs kommun",101.0,7.0,4.0,1454.0,2800000.0
29 augusti 2018,Torsby 132,"Kärna, Kungälvs kommun",169.0,7.0,7.0,1731.0,4550000.0
25 augusti 2018,Kristinedalsgatan 7,"Centrum, Kungälvs kommun",178.0,85.0,6.0,857.0,7125000.0
24 augusti 2018,Åsebyberg 745,"Åsebyberg, Kungälvs kommun",110.0,85.0,4.0,1776.0,1130000.0
24 augusti 2018,Korpvägen 259,"KUNGÄLV, Kungälvs kommun",139.0,18.0,6.0,437.0,5500000.0
17 augusti 2018,Ställets bygata 76,"YTTERBY, Kungälvs kommun",147.0,18.0,6.0,1070.0,4925000.0
15 augusti 2018,Skeppsholmsgatan 2,"Centrum, Kungälvs kommun",121.0,18.0,5.0,913.0,6300000.0
10 augusti 2018,Jägersberg 244,"Kode, Kungälvs kommun",120.0,18.0,3.0,2003.0,3850000.0
9 augusti 2018,Hammarhöjden 670,"Kode, Kungälvs kommun",100.0,47.0,2.0,1090.0,3230000.0
29 juli 2018,Saltskärsvägen 10,"Tjuvkil, Kungälvs kommun",64.0,47.0,2.0,3440.0,2300000.0
26 juli 2018,Duvesjön 313,"Duvesjön, Kungälvs kommun",87.0,47.0,3.0,1191.0,3300000.0
18 juli 2018,Byvägen 18,"Ödsmåls mosse/Rörtången, Kungälvs kommun",60.0,42.0,4.0,1509.0,1850000.0
17 juli 2018,Guntorpsvägen 2,"Kode, Kungälvs kommun",129.0,70.0,7.0,734.0,3150000.0
12 juli 2018,Tjuvkil 510,"Tjuvkil, Kungälvs kommun",90.0,98.0,4.0,2575.0,2550000.0
10 juli 2018,Lundby 475,"Kareby, Kungälvs kommun",141.0,98.0,5.0,2024.0,4680000.0
9 juli 2018,Gunneröd 200,"Lycke, Kungälvs kommun",58.0,25.0,2.0,789.0,2400000.0
21 juni 2016,Alelyckans väg 23,"Kode, Kungälvs kommun",80.0,100.0,5.0,37080.0,9000000.0
19 juni 2016,Krokens Väg 16,"Tjuvkil, Kungälvs kommun",67.0,50.0,4.0,1590.0,3250000.0
14 juni 2016,Stenstavägen 1,"Tjuvkil, Kungälvs kommun",125.0,32.0,5.0,800.0,3850000.0
14 juni 2016,Instölid 82,"MARSTRAND, Kungälvs kommun",36.0,10.0,3.0,902.0,2320000.0
10 juni 2016,Rönnvägen 7,"Romelanda Diseröd, Kungälvs kommun",122.0,82.0,7.0,796.0,3300000.0
8 juni 2016,Valler 300,"Valler - Romelanda, Kungälvs kommun",185.0,52.0,7.0,2497.0,3450000.0
6 juni 2016,Svartedalen 220,"Svartedalen-Björkärr, Kungälvs kommun",30.0,52.0,3.0,1774.0,685000.0
4 juni 2016,Fontinvägen 42,"Centrum, Kungälvs kommun",118.0,7.0,4.0,440.0,5100000.0
3 juni 2016,Bokvägen 10,"Centrum, Kungälvs kommun",125.0,27.0,5.0,635.0,4400000.0
2 juni 2016,Hermansby 150,"Kärna, Kungälvs kommun",123.0,97.0,6.0,2397.0,4070000.0
1 juni 2016,Duvesjön 348,"Kungälv -Duvesjön, Kungälvs kommun",160.0,26.0,4.0,1927.0,5200000.0
31 maj 2016,Granndalen 12,"Lycke, Kungälvs kommun",65.0,26.0,2.0,1217.0,2050000.0
31 maj 2016,Åsgatan 5,"Kungälv - Centrum, Kungälvs kommun",120.0,60.0,6.0,948.0,5565000.0
31 maj 2016,Hemmansgatan 3,"Ytterby-Tega, Kungälvs kommun",158.0,60.0,6.0,859.0,3855000.0
31 maj 2016,Jakobsvägen 27,"Aröd, Kungälvs kommun",140.0,60.0,5.0,2050.0,4850000.0
30 maj 2016,Olserödsgatan 114,"Kungälv - Olseröd, Kungälvs kommun",144.0,132.0,7.0,712.0,5325000.0
27 maj 2016,Slånbärsvägen 15,"Munkegärde Östra, Kungälvs kommun",145.0,31.0,5.0,647.0,5100000.0
26 maj 2016,Rosenstensvägen 33,"Kode, Kungälvs kommun",112.0,31.0,4.0,620.0,3400000.0
26 maj 2016,Stinneröd 260,"Bohuslän, Kungälvs kommun",65.0,65.0,4.0,1734.0,1300000.0
26 maj 2016,Onyxvägen 22,"Kode lantligt, Kungälvs kommun",123.0,65.0,5.0,566.0,3210000.0
26 maj 2016,Hällristningsgatan 26,"Ytterby Stället, Kungälvs kommun",75.0,65.0,3.0,404.0,2995000.0
23 maj 2016,Duvesjön 371,"Romelanda-Duvesjön, Kungälvs kommun",4.0,65.0,None,1808.0,3600000.0
23 maj 2016,Mjölnarvägen 16,"Romelanda, Kungälvs kommun",121.0,47.0,5.0,831.0,2385000.0
21 maj 2016,Lerskärsvägen 63,"Tjuvkil, Kungälvs kommun",110.0,10.0,3.0,884.0,3875000.0
21 maj 2016,Briljantvägen 36,"Kode, Kungälvs kommun",150.0,10.0,5.0,462.0,4100000.0
17 maj 2016,Jägarvägen 6,"Romelanda, Kungälvs kommun",159.0,16.0,6.0,564.0,3625000.0
16 maj 2016,Plogvägen 174,"Ullstorp, Kungälvs kommun",122.0,16.0,5.0,308.0,4175000.0
15 maj 2016,Brunnefjällsvägen 3,"Vedhall, Kungälvs kommun",94.0,16.0,4.0,1067.0,2695000.0
14 maj 2016,Toreby 380,"Harestad, Kungälvs kommun",157.0,99.0,7.0,2591.0,2902500.0
13 maj 2016,Hemvägen 25,"Romelanda - Diseröd, Kungälvs kommun",138.0,19.0,5.0,381.0,3250000.0
12 maj 2016,Solskiftegatan 14,"Ytterby - Tega, Kungälvs kommun",171.0,25.0,6.0,1091.0,3900000.0
12 maj 2016,Marias Väg 2,"Aröd, Kungälvs kommun",90.0,25.0,4.0,1608.0,3400000.0
11 maj 2016,Almvägen 3,"Romelanda - Diseröd, Kungälvs kommun",130.0,25.0,5.0,727.0,3300000.0
9 maj 2016,Solvagnsgatan 3,"Ytterby - Stället, Kungälvs kommun",140.0,25.0,4.0,360.0,4300000.0
9 maj 2016,Skårby Mosse 880,"Skårby, Kungälvs kommun",86.3,40.0,4.0,1782.0,2900000.0
6 maj 2016,Ugglehed 180,"Önneröd, Kungälvs kommun",106.0,64.0,5.0,15352.0,2730000.0
1 maj 2016,Vena 318,"Ytterby, Kungälvs kommun",112.0,64.0,4.0,9024.0,4100000.0
1 maj 2016,Duvesjön 225,"Romelanda, Kungälvs kommun",65.0,64.0,3.0,1800.0,1950000.0
29 april 2016,Duvesjön 201,"Duvesjön, Kungälvs kommun",38.0,9.0,2.0,1390.0,1300000.0
28 april 2016,Munkholmsgatan 2,"Centralt, Kungälvs kommun",137.0,73.0,7.0,893.0,4900000.0
28 april 2016,Björkstigen 9,"Romelanda, Kungälvs kommun",185.0,46.0,7.0,937.0,3700000.0
